"Time","Source","Destination","Length","Protocol","Info"
"1.672181","185.220.101.164","54.36.163.65","852","TLSv1.2","Ignored Unknown Record"
"1.848620","185.220.101.164","54.36.163.65","233","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"2.076118","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"2.269036","185.220.101.164","54.36.163.65","1117","TLSv1.2","Application Data"
"2.509565","185.220.101.164","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"2.539388","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"2.558875","185.220.101.164","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"2.559858","185.220.101.164","54.36.163.65","496","TLSv1.2","Ignored Unknown Record"
"2.581352","185.220.101.164","54.36.163.65","1440","TLSv1.2","Ignored Unknown Record"
"2.650526","185.220.101.164","54.36.163.65","195","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"2.673433","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"2.777756","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"2.943535","185.220.101.164","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"2.943535","185.220.101.164","54.36.163.65","400","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"2.968332","185.220.101.164","54.36.163.65","908","TLSv1.2","Ignored Unknown Record"
"3.054115","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"3.091533","185.220.101.164","54.36.163.65","906","TLSv1.2","Ignored Unknown Record"
"3.283905","185.220.101.164","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"3.346789","185.220.101.164","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"3.410483","185.220.101.164","54.36.163.65","511","TLSv1.2","Ignored Unknown Record"
"3.566331","185.220.101.164","54.36.163.65","1398","TLSv1.2","Application Data, Application Data"
"3.619366","185.220.101.164","54.36.163.65","351","TLSv1.2","Application Data"
"3.986968","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"4.019150","185.220.101.164","54.36.163.65","1480","TCP","24824  >  8001 [PSH, ACK] Seq=45134 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"4.051492","185.220.101.164","54.36.163.65","456","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=47578 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"4.051493","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=46554 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"4.213330","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"4.213331","185.220.101.164","54.36.163.65","1104","TCP","24824  >  8001 [PSH, ACK] Seq=50022 Ack=1 Win=21 Len=1044 [TCP segment of a reassembled PDU]"
"4.272886","185.220.101.164","54.36.163.65","818","TCP","24824  >  8001 [PSH, ACK] Seq=51066 Ack=1 Win=21 Len=758 [TCP segment of a reassembled PDU]"
"4.295506","185.220.101.164","54.36.163.65","1398","TCP","24824  >  8001 [PSH, ACK] Seq=51824 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"4.316533","185.220.101.164","54.36.163.65","1480","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"4.390244","185.220.101.164","54.36.163.65","1316","TCP","24824  >  8001 [PSH, ACK] Seq=54582 Ack=1 Win=21 Len=1256 [TCP segment of a reassembled PDU]"
"4.572310","185.220.101.164","54.36.163.65","1398","TLSv1.2","Application Data, Application Data"
"4.770953","185.220.101.164","54.36.163.65","524","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"4.816209","185.220.101.164","54.36.163.65","316","TLSv1.2","Ignored Unknown Record"
"5.266870","185.220.101.164","54.36.163.65","869","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5.413228","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"5.472796","185.220.101.164","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"5.533452","185.220.101.164","54.36.163.65","322","TLSv1.2","Ignored Unknown Record"
"6.018906","185.220.101.164","54.36.163.65","1084","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"6.018906","185.220.101.164","54.36.163.65","400","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"6.041792","185.220.101.164","54.36.163.65","530","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"6.064158","185.220.101.164","54.36.163.65","1844","TLSv1.2","Ignored Unknown Record"
"6.227497","185.220.101.164","54.36.163.65","852","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"6.280801","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"6.343806","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"6.397857","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"6.443711","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"6.551916","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"6.589816","185.220.101.164","54.36.163.65","1157","TLSv1.2","Ignored Unknown Record"
"6.770747","185.220.101.164","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"6.835684","185.220.101.164","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"6.865135","185.220.101.164","54.36.163.65","478","TLSv1.2","Ignored Unknown Record"
"7.323589","185.220.101.164","54.36.163.65","1084","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"7.323589","185.220.101.164","54.36.163.65","518","TLSv1.2","Ignored Unknown Record"
"7.365879","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"7.441892","185.220.101.164","54.36.163.65","210","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"7.469542","185.220.101.164","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"7.557203","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"7.586153","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"7.687120","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"7.718965","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"7.815806","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"7.850193","185.220.101.164","54.36.163.65","988","TLSv1.2","Ignored Unknown Record"
"7.950715","185.220.101.164","54.36.163.65","160","TLSv1.2","Ignored Unknown Record"
"7.978106","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"8.078066","185.220.101.164","54.36.163.65","1316","TLSv1.2","Ignored Unknown Record"
"8.301832","185.220.101.164","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"8.301949","185.220.101.164","54.36.163.65","1084","TLSv1.2","Ignored Unknown Record"
"8.301949","185.220.101.164","54.36.163.65","688","TLSv1.2","Ignored Unknown Record"
"8.419425","185.220.101.164","54.36.163.65","1506","TLSv1.2","Ignored Unknown Record"
"8.793780","185.220.101.164","54.36.163.65","1631","TLSv1.2","Application Data"
"8.836079","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"9.320122","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data, Application Data, Application Data"
"9.320122","185.220.101.164","54.36.163.65","66","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=115469 Ack=1 Win=21 Len=6 [TCP segment of a reassembled PDU]"
"9.320123","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=114445 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"9.349944","185.220.101.164","54.36.163.65","744","TCP","24824  >  8001 [PSH, ACK] Seq=115475 Ack=1 Win=21 Len=684 [TCP segment of a reassembled PDU]"
"9.380721","185.220.101.164","54.36.163.65","1398","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"9.411532","185.220.101.164","54.36.163.65","759","TLSv1.2","Application Data"
"9.663900","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"9.735359","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"9.735360","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=122456 Ack=1 Win=21 Len=1024"
"9.763371","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"9.907104","185.220.101.164","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"9.907104","185.220.101.164","54.36.163.65","278","TLSv1.2","Ignored Unknown Record"
"10.366225","185.220.101.164","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"10.516245","185.220.101.164","54.36.163.65","607","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"10.797369","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"10.846173","185.220.101.164","54.36.163.65","1398","TCP","24824  >  8001 [PSH, ACK] Seq=134304 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"10.913150","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=135642 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"10.913150","185.220.101.164","54.36.163.65","852","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"11.050178","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=138482 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"11.050178","185.220.101.164","54.36.163.65","606","TCP","24824  >  8001 [PSH, ACK] Seq=140530 Ack=1 Win=21 Len=546 [TCP segment of a reassembled PDU]"
"11.211702","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"11.211703","185.220.101.164","54.36.163.65","606","TCP","24824  >  8001 [PSH, ACK] Seq=143124 Ack=1 Win=21 Len=546 [TCP segment of a reassembled PDU]"
"11.469210","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=143670 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"11.469211","185.220.101.164","54.36.163.65","852","TCP","24824  >  8001 [PSH, ACK] Seq=145718 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"11.515067","185.220.101.164","54.36.163.65","1234","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"11.615456","185.220.101.164","54.36.163.65","1398","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=148812 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"11.661067","185.220.101.164","54.36.163.65","456","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=151174 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"11.661067","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=150150 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"11.745496","185.220.101.164","54.36.163.65","292","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=152594 Ack=1 Win=21 Len=232 [TCP segment of a reassembled PDU]"
"11.745497","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=151570 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"12.609850","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data, Application Data, Application Data, Application Data, Application Data"
"12.609851","185.220.101.164","54.36.163.65","883","TLSv1.2","Application Data, Application Data"
"12.782265","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"12.899002","185.220.101.164","54.36.163.65","1316","TLSv1.2","Ignored Unknown Record"
"13.095857","185.220.101.164","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"13.095857","185.220.101.164","54.36.163.65","688","TLSv1.2","Ignored Unknown Record"
"13.124119","185.220.101.164","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"13.413507","185.220.101.164","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"13.635458","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=166401 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"13.635458","185.220.101.164","54.36.163.65","688","TCP","24824  >  8001 [PSH, ACK] Seq=168449 Ack=1 Win=21 Len=628 [TCP segment of a reassembled PDU]"
"14.301481","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=169077 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"14.301482","185.220.101.164","54.36.163.65","1342","TCP","24824  >  8001 [PSH, ACK] Seq=171125 Ack=1 Win=21 Len=1282 [TCP segment of a reassembled PDU]"
"14.314428","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=172407 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"14.314428","185.220.101.164","54.36.163.65","1084","TCP","24824  >  8001 [ACK] Seq=174455 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"14.322114","185.220.101.164","54.36.163.65","474","TCP","24824  >  8001 [PSH, ACK] Seq=175479 Ack=1 Win=21 Len=414 [TCP segment of a reassembled PDU]"
"14.323819","185.220.101.164","54.36.163.65","1084","TCP","24824  >  8001 [ACK] Seq=175893 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"14.342402","185.220.101.164","54.36.163.65","658","TCP","24824  >  8001 [PSH, ACK] Seq=176917 Ack=1 Win=21 Len=598 [TCP segment of a reassembled PDU]"
"14.346408","185.220.101.164","54.36.163.65","1084","TCP","24824  >  8001 [ACK] Seq=177515 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"14.362773","185.220.101.164","54.36.163.65","456","TCP","24824  >  8001 [PSH, ACK] Seq=178539 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"14.440226","185.220.101.164","54.36.163.65","852","TCP","24824  >  8001 [PSH, ACK] Seq=178935 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"14.525134","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=179727 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"14.525134","185.220.101.164","54.36.163.65","688","TCP","24824  >  8001 [PSH, ACK] Seq=181775 Ack=1 Win=21 Len=628 [TCP segment of a reassembled PDU]"
"14.803515","185.220.101.164","54.36.163.65","1480","TCP","24824  >  8001 [PSH, ACK] Seq=182403 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"14.891996","185.220.101.164","54.36.163.65","456","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=187441 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"14.935509","185.220.101.164","54.36.163.65","456","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=188861 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"14.935509","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=187837 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"15.002116","185.220.101.164","54.36.163.65","210","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=190281 Ack=1 Win=21 Len=150 [TCP segment of a reassembled PDU]"
"15.002116","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=189257 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"15.036181","185.220.101.164","54.36.163.65","1480","TCP","24824  >  8001 [PSH, ACK] Seq=190431 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"15.130385","185.220.101.164","54.36.163.65","292","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"15.130386","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=191851 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"15.172960","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"15.368758","185.220.101.164","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"15.401847","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"15.439353","185.220.101.164","54.36.163.65","318","TLSv1.2","Ignored Unknown Record"
"16.000133","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data, Application Data"
"16.080221","185.220.101.164","54.36.163.65","128","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"16.108013","185.220.101.164","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"16.375948","185.220.101.164","54.36.163.65","1814","TLSv1.2","Ignored Unknown Record"
"16.466941","185.220.101.164","54.36.163.65","2108","TLSv1.2","Ignored Unknown Record"
"16.466941","185.220.101.164","54.36.163.65","606","TLSv1.2","Ignored Unknown Record"
"16.536098","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"16.568129","185.220.101.164","54.36.163.65","292","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"16.676650","185.220.101.164","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"16.703921","185.220.101.164","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"16.786172","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"16.822564","185.220.101.164","54.36.163.65","1316","TLSv1.2","Ignored Unknown Record"
"17.095474","185.220.101.164","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
"17.125185","185.220.101.164","54.36.163.65","477","TLSv1.2","Ignored Unknown Record"
"17.371659","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"17.469975","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"17.730227","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"17.825762","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"17.951370","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=222931 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"17.951371","185.220.101.164","54.36.163.65","852","TCP","24824  >  8001 [PSH, ACK] Seq=224979 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"18.071534","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"18.071534","185.220.101.164","54.36.163.65","852","TCP","24824  >  8001 [PSH, ACK] Seq=227819 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"18.261728","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=228611 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"18.261729","185.220.101.164","54.36.163.65","360","TCP","24824  >  8001 [PSH, ACK] Seq=230659 Ack=1 Win=21 Len=300 [TCP segment of a reassembled PDU]"
"18.559949","185.220.101.164","54.36.163.65","1371","TLSv1.2","Application Data, Application Data"
"18.585907","185.220.101.164","54.36.163.65","1084","TCP","24824  >  8001 [ACK] Seq=232270 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"18.585908","185.220.101.164","54.36.163.65","1084","TCP","[TCP Previous segment not captured] 24824  >  8001 [ACK] Seq=234318 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"18.585908","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [PSH, ACK] Seq=233294 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"18.585908","185.220.101.164","54.36.163.65","326","TCP","24824  >  8001 [PSH, ACK] Seq=235342 Ack=1 Win=21 Len=266 [TCP segment of a reassembled PDU]"
"18.608461","185.220.101.164","54.36.163.65","736","TCP","24824  >  8001 [PSH, ACK] Seq=235608 Ack=1 Win=21 Len=676 [TCP segment of a reassembled PDU]"
"18.635516","185.220.101.164","54.36.163.65","1480","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"18.709187","185.220.101.164","54.36.163.65","456","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=238728 Ack=1 Win=21 Len=396 [TCP segment of a reassembled PDU]"
"18.709187","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=237704 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"18.736653","185.220.101.164","54.36.163.65","210","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=240148 Ack=1 Win=21 Len=150 [TCP segment of a reassembled PDU]"
"18.736654","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [ACK] Seq=239124 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"18.863478","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"18.863478","185.220.101.164","54.36.163.65","688","TCP","24824  >  8001 [PSH, ACK] Seq=242346 Ack=1 Win=21 Len=628 [TCP segment of a reassembled PDU]"
"19.164966","185.220.101.164","54.36.163.65","237","TLSv1.2","Application Data"
"19.343078","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"19.555029","185.220.101.164","54.36.163.65","603","TLSv1.2","Application Data"
"19.584112","185.220.101.164","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"19.677768","185.220.101.164","54.36.163.65","807","TLSv1.2","Ignored Unknown Record"
"19.707354","185.220.101.164","54.36.163.65","1398","TCP","24824  >  8001 [PSH, ACK] Seq=246322 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"19.773227","185.220.101.164","54.36.163.65","1398","TCP","24824  >  8001 [PSH, ACK] Seq=247660 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"19.800942","185.220.101.164","54.36.163.65","1398","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"20.027537","185.220.101.164","54.36.163.65","1480","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"20.057807","185.220.101.164","54.36.163.65","2108","TCP","24824  >  8001 [PSH, ACK] Seq=251756 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"20.057807","185.220.101.164","54.36.163.65","606","TCP","24824  >  8001 [PSH, ACK] Seq=253804 Ack=1 Win=21 Len=546 [TCP segment of a reassembled PDU]"
"20.163212","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"20.163212","185.220.101.164","54.36.163.65","852","TCP","24824  >  8001 [PSH, ACK] Seq=256398 Ack=1 Win=21 Len=792 [TCP segment of a reassembled PDU]"
"20.395610","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"20.395611","185.220.101.164","54.36.163.65","606","TCP","24824  >  8001 [PSH, ACK] Seq=259238 Ack=1 Win=21 Len=546 [TCP segment of a reassembled PDU]"
"20.448476","185.220.101.164","54.36.163.65","1084","TCP","24824  >  8001 [ACK] Seq=259784 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"20.448476","185.220.101.164","54.36.163.65","606","TCP","[TCP Previous segment not captured] 24824  >  8001 [PSH, ACK] Seq=261832 Ack=1 Win=21 Len=546 [TCP segment of a reassembled PDU]"
"20.448476","185.220.101.164","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 24824  >  8001 [PSH, ACK] Seq=260808 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"20.545590","185.220.101.164","54.36.163.65","1398","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"20.894761","185.220.101.164","54.36.163.65","603","TLSv1.2","[TCP Previous segment not captured] , Application Data"
"20.964972","185.220.101.164","54.36.163.65","1117","TLSv1.2","Application Data"
"21.336973","185.220.101.164","54.36.163.65","2108","TLSv1.2","Application Data, Application Data"
"21.446514","185.220.101.164","54.36.163.65","606","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"21.525130","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"21.559932","185.220.101.164","54.36.163.65","1234","TLSv1.2","Ignored Unknown Record"
"21.677179","185.220.101.164","54.36.163.65","456","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"21.704925","185.220.101.164","54.36.163.65","1480","TLSv1.2","Ignored Unknown Record"
"21.779327","185.220.101.164","54.36.163.65","210","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"21.843768","185.220.101.164","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"21.903628","185.220.101.164","54.36.163.65","1398","TLSv1.2","Ignored Unknown Record"
