"Time","Source","Destination","Length","Protocol","Info"
"8.544546","185.220.101.174","54.36.163.65","1941","TLSv1.2","Application Data, Application Data"
"8.723654","185.220.101.174","54.36.163.65","322","TLSv1.2","Application Data"
"8.744129","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"9.027974","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"9.198341","185.220.101.174","54.36.163.65","93","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"10.178314","185.220.101.174","54.36.163.65","1117","TLSv1.2","Application Data"
"10.185798","185.220.101.174","54.36.163.65","2108","TLSv1.2","Application Data, Application Data, Application Data"
"10.198829","185.220.101.174","54.36.163.65","184","TLSv1.2","Application Data"
"10.446459","185.220.101.174","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"10.808112","185.220.101.174","54.36.163.65","322","TLSv1.2","Ignored Unknown Record"
"10.987291","185.220.101.174","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"11.017037","185.220.101.174","54.36.163.65","865","TLSv1.2","Ignored Unknown Record"
"11.577697","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"11.598211","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"12.120018","185.220.101.174","54.36.163.65","395","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"12.444056","185.220.101.174","54.36.163.65","334","TLSv1.2","Ignored Unknown Record"
"12.649053","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"13.004005","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"13.194492","185.220.101.174","54.36.163.65","122","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"13.574660","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"13.600016","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"14.627296","185.220.101.174","54.36.163.65","2108","TCP","20618  >  8001 [PSH, ACK] Seq=43694 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"14.627297","185.220.101.174","54.36.163.65","1498","TLSv1.2","Application Data, Application Data"
"14.648175","185.220.101.174","54.36.163.65","259","TLSv1.2","Application Data"
"14.653182","185.220.101.174","54.36.163.65","2108","TLSv1.2","Application Data, Application Data"
"14.653182","185.220.101.174","54.36.163.65","1084","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"14.668977","185.220.101.174","54.36.163.65","188","TLSv1.2","Application Data"
"14.764508","185.220.101.174","54.36.163.65","122","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"14.962191","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"15.014891","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"15.147995","185.220.101.174","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"15.187988","185.220.101.174","54.36.163.65","836","TLSv1.2","Ignored Unknown Record"
"15.798639","185.220.101.174","54.36.163.65","1689","TLSv1.2","Application Data, Application Data, Application Data"
"16.217150","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"17.014684","185.220.101.174","54.36.163.65","1480","TLSv1.2","Application Data, Application Data"
"17.048148","185.220.101.174","54.36.163.65","812","TLSv1.2","Application Data, Application Data"
"17.500003","185.220.101.174","54.36.163.65","374","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"17.520602","185.220.101.174","54.36.163.65","351","TLSv1.2","Ignored Unknown Record"
"18.596073","185.220.101.174","54.36.163.65","898","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"18.976099","185.220.101.174","54.36.163.65","1146","TLSv1.2","Application Data, Application Data"
"19.234690","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"19.473232","185.220.101.174","54.36.163.65","93","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"19.764091","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"19.904504","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"20.288588","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"20.363384","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"20.756718","185.220.101.174","54.36.163.65","93","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"20.892170","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"21.253153","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"21.337155","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"21.820638","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"21.850071","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"22.335963","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"22.412275","185.220.101.174","54.36.163.65","122","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"22.531369","185.220.101.174","54.36.163.65","122","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=75321 Ack=1 Win=21 Len=62 [TCP segment of a reassembled PDU]"
"22.567178","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=75383 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"22.717236","185.220.101.174","54.36.163.65","1146","TCP","20618  >  8001 [PSH, ACK] Seq=75926 Ack=1 Win=21 Len=1086 [TCP segment of a reassembled PDU]"
"22.835896","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=77012 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"23.038643","185.220.101.174","54.36.163.65","1941","TCP","20618  >  8001 [PSH, ACK] Seq=77555 Ack=1 Win=21 Len=1881 [TCP segment of a reassembled PDU]"
"23.172394","185.220.101.174","54.36.163.65","322","TCP","20618  >  8001 [PSH, ACK] Seq=79436 Ack=1 Win=21 Len=262 [TCP segment of a reassembled PDU]"
"23.327968","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=79698 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"23.472400","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=80241 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"23.641121","185.220.101.174","54.36.163.65","122","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=81808 Ack=1 Win=21 Len=62 [TCP segment of a reassembled PDU]"
"23.641121","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=80784 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"24.356490","185.220.101.174","54.36.163.65","1689","TCP","20618  >  8001 [PSH, ACK] Seq=81870 Ack=1 Win=21 Len=1629 [TCP segment of a reassembled PDU]"
"24.611691","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=83499 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"24.931991","185.220.101.174","54.36.163.65","93","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=85066 Ack=1 Win=21 Len=33 [TCP segment of a reassembled PDU]"
"24.931991","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=84042 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"25.068002","185.220.101.174","54.36.163.65","122","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=86123 Ack=1 Win=21 Len=62 [TCP segment of a reassembled PDU]"
"25.068002","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=85099 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"25.472012","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=86185 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"25.539119","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=86728 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"25.954765","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=87271 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"26.087660","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=87814 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"26.442425","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=88357 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"26.521140","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=88900 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"27.465534","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=89443 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"27.495510","185.220.101.174","54.36.163.65","1689","TCP","20618  >  8001 [PSH, ACK] Seq=89986 Ack=1 Win=21 Len=1629 [TCP segment of a reassembled PDU]"
"27.566948","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=91615 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"28.063997","185.220.101.174","54.36.163.65","1117","TCP","20618  >  8001 [PSH, ACK] Seq=92158 Ack=1 Win=21 Len=1057 [TCP segment of a reassembled PDU]"
"28.131276","185.220.101.174","54.36.163.65","1398","TCP","20618  >  8001 [PSH, ACK] Seq=93215 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"28.648426","185.220.101.174","54.36.163.65","326","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=95577 Ack=1 Win=21 Len=266 [TCP segment of a reassembled PDU]"
"28.648426","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=94553 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"28.701833","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=95843 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"28.835989","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=96386 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"28.929869","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=96929 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"29.220899","185.220.101.174","54.36.163.65","2108","TCP","20618  >  8001 [PSH, ACK] Seq=97472 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"29.220899","185.220.101.174","54.36.163.65","184","TCP","20618  >  8001 [PSH, ACK] Seq=99520 Ack=1 Win=21 Len=124 [TCP segment of a reassembled PDU]"
"29.472005","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=99644 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"29.526563","185.220.101.174","54.36.163.65","93","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=101211 Ack=1 Win=21 Len=33 [TCP segment of a reassembled PDU]"
"29.526563","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=100187 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"29.893224","185.220.101.174","54.36.163.65","1660","TCP","20618  >  8001 [PSH, ACK] Seq=101244 Ack=1 Win=21 Len=1600 [TCP segment of a reassembled PDU]"
"29.952739","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=102844 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"30.116032","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=103387 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"30.582621","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=103930 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"30.599550","185.220.101.174","54.36.163.65","1084","TCP","20618  >  8001 [ACK] Seq=104473 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"30.603109","185.220.101.174","54.36.163.65","93","TCP","20618  >  8001 [PSH, ACK] Seq=105497 Ack=1 Win=21 Len=33 [TCP segment of a reassembled PDU]"
"31.479991","185.220.101.174","54.36.163.65","1480","TCP","20618  >  8001 [PSH, ACK] Seq=105530 Ack=1 Win=21 Len=1420 [TCP segment of a reassembled PDU]"
"31.495982","185.220.101.174","54.36.163.65","1084","TCP","20618  >  8001 [ACK] Seq=106950 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"31.507978","185.220.101.174","54.36.163.65","835","TCP","20618  >  8001 [PSH, ACK] Seq=107974 Ack=1 Win=21 Len=775 [TCP segment of a reassembled PDU]"
"31.764014","185.220.101.174","54.36.163.65","70","TCP","20618  >  8001 [PSH, ACK] Seq=108749 Ack=1 Win=21 Len=10 [TCP segment of a reassembled PDU]"
"31.780145","185.220.101.174","54.36.163.65","1084","TCP","20618  >  8001 [ACK] Seq=108759 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"31.786952","185.220.101.174","54.36.163.65","374","TCP","20618  >  8001 [PSH, ACK] Seq=109783 Ack=1 Win=21 Len=314 [TCP segment of a reassembled PDU]"
"31.870343","185.220.101.174","54.36.163.65","865","TCP","20618  >  8001 [PSH, ACK] Seq=110097 Ack=1 Win=21 Len=805 [TCP segment of a reassembled PDU]"
"32.036832","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=110902 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"32.241846","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=111445 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"32.262361","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=111988 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"32.486852","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=112531 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"32.691288","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=113074 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"32.843986","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=113617 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"32.982245","185.220.101.174","54.36.163.65","122","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=115184 Ack=1 Win=21 Len=62 [TCP segment of a reassembled PDU]"
"32.982245","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=114160 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"33.058334","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=115246 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"33.210051","185.220.101.174","54.36.163.65","1398","TCP","20618  >  8001 [PSH, ACK] Seq=115789 Ack=1 Win=21 Len=1338 [TCP segment of a reassembled PDU]"
"33.232102","185.220.101.174","54.36.163.65","322","TCP","20618  >  8001 [PSH, ACK] Seq=117127 Ack=1 Win=21 Len=262 [TCP segment of a reassembled PDU]"
"33.580048","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=117389 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"33.600798","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=117932 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"33.701471","185.220.101.174","54.36.163.65","603","TLSv1.2","Ignored Unknown Record"
"33.996874","185.220.101.174","54.36.163.65","1689","TLSv1.2","Application Data, Application Data, Application Data"
"35.435457","185.220.101.174","54.36.163.65","2108","TLSv1.2","Application Data, Application Data, Application Data"
"35.435457","185.220.101.174","54.36.163.65","1084","TLSv1.2","Application Data [TCP segment of a reassembled PDU]"
"35.437846","185.220.101.174","54.36.163.65","1017","TLSv1.2","Application Data, Application Data"
"35.447981","185.220.101.174","54.36.163.65","1084","TLSv1.2","Application Data, Application Data"
"35.460435","185.220.101.174","54.36.163.65","922","TLSv1.2","Application Data"
"35.592110","185.220.101.174","54.36.163.65","93","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"35.629498","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"36.006872","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"36.371011","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"36.453994","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"36.754925","185.220.101.174","54.36.163.65","1386","TLSv1.2","Application Data, Application Data"
"36.839993","185.220.101.174","54.36.163.65","363","TLSv1.2","Application Data"
"37.303023","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"37.372934","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"37.645986","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"37.764635","185.220.101.174","54.36.163.65","1146","TLSv1.2","Application Data, Application Data"
"37.927951","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"38.080033","185.220.101.174","54.36.163.65","122","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"38.462042","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"38.675257","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"38.940015","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"39.179989","185.220.101.174","54.36.163.65","122","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"39.525365","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"39.765509","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"40.196125","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"40.398656","185.220.101.174","54.36.163.65","603","TLSv1.2","Application Data"
"40.843086","185.220.101.174","54.36.163.65","607","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=141675 Ack=1 Win=21 Len=547 [TCP segment of a reassembled PDU]"
"41.162089","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=142222 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"41.182551","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=142765 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"41.224800","185.220.101.174","54.36.163.65","122","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=144332 Ack=1 Win=21 Len=62 [TCP segment of a reassembled PDU]"
"41.224800","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=143308 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"41.384265","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=144394 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"41.495975","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=144937 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"41.796813","185.220.101.174","54.36.163.65","2108","TCP","20618  >  8001 [PSH, ACK] Seq=145480 Ack=1 Win=21 Len=2048 [TCP segment of a reassembled PDU]"
"41.796813","185.220.101.174","54.36.163.65","436","TCP","20618  >  8001 [PSH, ACK] Seq=147528 Ack=1 Win=21 Len=376 [TCP segment of a reassembled PDU]"
"41.896682","185.220.101.174","54.36.163.65","322","TCP","20618  >  8001 [PSH, ACK] Seq=147904 Ack=1 Win=21 Len=262 [TCP segment of a reassembled PDU]"
"42.343502","185.220.101.174","54.36.163.65","1117","TCP","20618  >  8001 [PSH, ACK] Seq=148166 Ack=1 Win=21 Len=1057 [TCP segment of a reassembled PDU]"
"42.789426","185.220.101.174","54.36.163.65","122","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=150247 Ack=1 Win=21 Len=62 [TCP segment of a reassembled PDU]"
"42.789427","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=149223 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"42.818817","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=150309 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"43.307463","185.220.101.174","54.36.163.65","1689","TCP","20618  >  8001 [PSH, ACK] Seq=150852 Ack=1 Win=21 Len=1629 [TCP segment of a reassembled PDU]"
"43.615988","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=152481 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"43.905708","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=153024 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"44.197301","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=153567 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"44.515517","185.220.101.174","54.36.163.65","122","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=155134 Ack=1 Win=21 Len=62 [TCP segment of a reassembled PDU]"
"44.515517","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=154110 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"44.762901","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=155196 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"45.125426","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=155739 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"45.315999","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=156282 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"45.668013","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=156825 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"45.824091","185.220.101.174","54.36.163.65","122","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=158392 Ack=1 Win=21 Len=62 [TCP segment of a reassembled PDU]"
"45.824092","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=157368 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
"46.122412","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=158454 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"46.288085","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=158997 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"46.699990","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=159540 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"46.727448","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=160083 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"46.932008","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=160626 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"46.952801","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=161169 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"47.159828","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=161712 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"47.180817","185.220.101.174","54.36.163.65","603","TCP","20618  >  8001 [PSH, ACK] Seq=162255 Ack=1 Win=21 Len=543 [TCP segment of a reassembled PDU]"
"47.365728","185.220.101.174","54.36.163.65","374","TCP","[TCP Previous segment not captured] 20618  >  8001 [PSH, ACK] Seq=163822 Ack=1 Win=21 Len=314 [TCP segment of a reassembled PDU]"
"47.365729","185.220.101.174","54.36.163.65","1084","TCP","[TCP Out-Of-Order] 20618  >  8001 [ACK] Seq=162798 Ack=1 Win=21 Len=1024 [TCP segment of a reassembled PDU]"
