"Time","Source","Destination","Length","Protocol","Info"
"16.553136","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"16.841129","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"16.950663","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"17.053791","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"17.073814","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"17.385717","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"17.551203","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"17.660613","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"17.955096","185.220.100.240","54.36.163.65","796","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"18.204971","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"18.314453","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"18.527988","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"18.637241","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"18.903900","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"19.037812","185.220.100.240","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"19.397036","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"19.507302","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"19.652662","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"19.762322","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"20.008947","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"20.118641","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"20.229023","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"20.338222","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"20.569456","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"20.768667","185.220.100.240","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"20.878028","185.220.100.240","54.36.163.65","363","TLSv1.2","Application Data"
"20.997833","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"21.334380","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"21.443857","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"21.593600","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"21.795473","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"22.049625","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"22.209798","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"22.383540","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"22.492833","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"22.726278","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"23.073875","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"23.185893","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"23.365171","185.220.100.240","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"23.536794","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"23.651580","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"23.939816","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"24.087105","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"24.196713","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"24.509776","185.220.100.240","54.36.163.65","505","TCP","[TCP Previous segment not captured] 20324  >  8001 [PSH, ACK] Seq=122538 Ack=1 Win=11 Len=433 TSval=1012190912 TSecr=2237725183 [TCP segment of a reassembled PDU]"
"24.632261","185.220.100.240","54.36.163.65","363","TCP","20324  >  8001 [PSH, ACK] Seq=122971 Ack=1 Win=11 Len=291 TSval=1012190942 TSecr=2237725496 [TCP segment of a reassembled PDU]"
"25.070424","185.220.100.240","54.36.163.65","570","TCP","20324  >  8001 [PSH, ACK] Seq=123262 Ack=1 Win=11 Len=498 TSval=1012191052 TSecr=2237725619 [TCP segment of a reassembled PDU]"
"25.180208","185.220.100.240","54.36.163.65","1746","TCP","20324  >  8001 [PSH, ACK] Seq=123760 Ack=1 Win=11 Len=1674 TSval=1012191079 TSecr=2237726057 [TCP segment of a reassembled PDU]"
"25.289644","185.220.100.240","54.36.163.65","615","TCP","20324  >  8001 [PSH, ACK] Seq=125434 Ack=1 Win=11 Len=543 TSval=1012191107 TSecr=2237726167 [TCP segment of a reassembled PDU]"
"25.457206","185.220.100.240","54.36.163.65","615","TCP","20324  >  8001 [PSH, ACK] Seq=125977 Ack=1 Win=11 Len=543 TSval=1012191149 TSecr=2237726276 [TCP segment of a reassembled PDU]"
"25.567035","185.220.100.240","54.36.163.65","1158","TCP","20324  >  8001 [PSH, ACK] Seq=126520 Ack=1 Win=11 Len=1086 TSval=1012191176 TSecr=2237726444 [TCP segment of a reassembled PDU]"
"25.676176","185.220.100.240","54.36.163.65","615","TCP","20324  >  8001 [PSH, ACK] Seq=127606 Ack=1 Win=11 Len=543 TSval=1012191203 TSecr=2237726554 [TCP segment of a reassembled PDU]"
"25.785805","185.220.100.240","54.36.163.65","615","TCP","20324  >  8001 [PSH, ACK] Seq=128149 Ack=1 Win=11 Len=543 TSval=1012191231 TSecr=2237726663 [TCP segment of a reassembled PDU]"
"26.096197","185.220.100.240","54.36.163.65","1158","TCP","20324  >  8001 [PSH, ACK] Seq=128692 Ack=1 Win=11 Len=1086 TSval=1012191308 TSecr=2237726772 [TCP segment of a reassembled PDU]"
"26.305809","185.220.100.240","54.36.163.65","615","TLSv1.2","Encrypted Heartbeat, Ignored Unknown Record"
"26.415447","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"26.525231","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"26.634711","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"26.941864","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"27.048493","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"27.193601","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"27.321839","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"27.465836","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"27.689788","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"27.801793","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"28.044006","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"28.289360","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"28.442261","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"28.598253","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"28.645866","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"28.753718","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"29.096225","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"29.182801","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"29.205879","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"29.477823","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"29.588491","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"29.696856","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"29.820412","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"30.085107","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"30.195238","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"30.305181","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"30.414822","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"30.596960","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"30.706515","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"30.858174","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"31.026721","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"31.217963","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"31.370962","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"31.449809","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"31.559554","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"31.744442","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"31.762849","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"31.987649","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"32.187421","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"32.297043","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"32.418885","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"32.570378","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"32.797815","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"33.042592","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"33.197874","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"33.368737","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"33.587570","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"33.697082","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"33.909909","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"34.096663","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"34.141898","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"34.346725","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"34.581002","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"34.690592","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"34.824236","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"35.057779","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"35.201956","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"35.390558","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"35.500374","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"35.737888","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"36.025813","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"36.131346","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"36.301853","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"36.322824","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"36.500699","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"36.610179","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"36.826017","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"36.935435","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"37.045457","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"37.157813","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"37.305063","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"37.537544","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"37.766084","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"37.922853","185.220.100.240","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"38.197568","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"38.379562","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"38.540788","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"38.771585","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"38.881992","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"39.157629","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"39.369847","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"39.481829","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"39.773148","185.220.100.240","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"40.087116","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"40.213788","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"40.325822","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"40.552691","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"40.723507","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"41.146112","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"41.217119","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"41.568504","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"41.687051","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"41.820567","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"42.161845","185.220.100.240","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"42.550882","185.220.100.240","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"42.615517","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"42.693393","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"43.349741","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"43.489470","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"43.592442","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"43.713914","185.220.100.240","54.36.163.65","1410","TLSv1.2","Application Data, Application Data"
"43.990632","185.220.100.240","54.36.163.65","906","TLSv1.2","Application Data, Application Data"
"44.073383","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"44.246246","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"44.264570","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"44.548943","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"45.096965","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"45.241640","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"45.293812","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"45.656934","185.220.100.240","54.36.163.65","1129","TLSv1.2","Application Data"
"45.763347","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"46.066291","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"46.175923","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"46.357837","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"46.402510","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"46.464882","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"46.698934","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"46.891435","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"47.037828","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"47.309120","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"47.418772","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"47.548158","185.220.100.240","54.36.163.65","505","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"47.659562","185.220.100.240","54.36.163.65","363","TLSv1.2","Ignored Unknown Record"
"47.917801","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"48.166915","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"48.313507","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"48.471324","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"48.580963","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"48.754056","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"48.863781","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"49.051835","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"49.320048","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"49.429631","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"49.635260","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"49.653804","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"49.924388","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"50.033744","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"50.280380","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"50.389802","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"50.627259","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"50.736564","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"51.042819","185.220.100.240","54.36.163.65","1701","TLSv1.2","Application Data, Application Data, Application Data"
"51.163522","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"51.274889","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"51.500131","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"51.518570","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"51.715567","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"51.824963","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"52.058233","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"52.214778","185.220.100.240","54.36.163.65","253","TLSv1.2","[TCP Previous segment not captured] , Ignored Unknown Record"
"52.398441","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"52.508311","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"52.711014","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"52.938209","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"53.171212","185.220.100.240","54.36.163.65","1158","TLSv1.2","Application Data, Application Data"
"53.280710","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
"53.391739","185.220.100.240","54.36.163.65","615","TLSv1.2","Application Data"
