"Time","Source","Destination","Length","Protocol","Info"
"2.790575","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"2.855463","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"2.967538","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"3.075093","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"3.217661","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"3.291243","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"3.356085","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"3.463757","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"3.565130","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"3.637498","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"3.668784","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"3.734060","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"3.799252","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"3.865121","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"3.960072","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"4.024690","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"4.089246","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"4.206491","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"4.352602","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"4.457001","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"4.543873","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"4.608622","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"4.697688","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"4.820360","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"4.943239","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.008038","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.072747","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"5.185939","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.251017","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"5.315297","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.435819","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.500534","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.565872","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.643780","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.708990","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"5.806392","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.929654","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"5.995043","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"6.060027","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"6.177173","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"6.242123","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"6.306952","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"6.422850","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"6.553736","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"6.697277","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"6.849379","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"6.914286","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"6.979017","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"7.060952","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.125803","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.223355","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.346165","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.410882","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.475617","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.594584","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.659446","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.724211","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.843419","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.907980","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"7.972490","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"8.114075","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"8.217150","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"8.320824","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"8.385680","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"8.478134","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"8.542961","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"8.608132","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"8.724540","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"8.847281","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"8.985408","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"9.092622","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"9.217783","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"9.340479","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"9.450156","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"9.514989","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"9.580425","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"9.644869","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"9.710055","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"9.831135","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"9.953342","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"10.076884","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"10.093457","198.52.200.39","10.0.2.15","888","TLSv1.2","Application Data, Application Data"
"10.200752","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"10.265712","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"10.369177","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"10.472951","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"10.570939","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"10.635588","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"10.707908","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"10.817132","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"10.881840","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"10.946793","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"11.014238","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"11.062571","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"11.078652","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"11.185624","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"11.324762","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"11.473292","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"11.537534","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"11.627895","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"11.703651","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"11.768492","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"11.841638","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"11.965300","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"12.068975","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"12.172995","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"12.219393","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"12.237750","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"12.341623","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"12.464183","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"12.528904","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"12.593764","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"12.710588","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"12.775706","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"12.834193","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"12.840580","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"12.956895","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.022791","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.087645","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.203058","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.268015","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.335079","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"13.456665","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.521437","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.587399","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.703025","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.826603","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"13.948910","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"14.061135","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"14.151471","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"14.254827","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"14.357540","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"14.463721","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"14.529481","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"14.600152","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"14.664805","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"14.735717","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"14.854076","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"14.919132","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"14.984231","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"15.140017","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"15.262818","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"15.289669","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"15.444527","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"15.568242","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"15.604645","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"15.691893","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"15.809257","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"15.878770","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"15.943430","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.059985","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.184526","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.288955","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.353599","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.429898","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.495865","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.561485","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"16.675903","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.740998","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.805521","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.913300","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"16.978354","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"17.044797","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.109122","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.190236","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"17.290251","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.355904","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.420559","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.536585","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.601180","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.667793","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.784644","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.850062","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"17.914765","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"18.029686","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"18.094370","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"18.158995","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"18.275527","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"18.340584","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"18.406265","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"18.522263","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"18.644946","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"18.766947","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"18.831996","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"18.896706","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"19.014090","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.136292","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.201099","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.265490","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.381520","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.446071","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.510882","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.627116","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.693443","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.758108","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.876651","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"19.941374","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"20.006637","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"20.120643","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"20.185441","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"20.250235","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"20.368180","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"20.432839","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"20.497600","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"20.671211","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"20.765894","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"20.905607","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"20.970305","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"21.085223","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"21.233361","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"21.336973","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"21.453449","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"21.518432","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"21.583019","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"21.700516","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"21.765190","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"21.831188","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"21.946527","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.011242","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.076025","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"22.192293","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.315000","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.379723","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.444924","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.562974","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.628604","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.693572","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"22.808970","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.874039","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"22.939061","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"23.050973","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"23.115980","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"23.180441","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"23.301956","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"23.424233","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"23.546931","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"23.611823","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"23.672016","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"23.676615","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"23.795737","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"23.918431","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"23.983561","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"24.041504","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"24.048437","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"24.164092","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"24.287721","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"24.410631","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"24.475532","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"24.591719","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"24.714506","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"24.819082","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"24.883918","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"24.960935","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"25.083981","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"25.148756","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"25.213944","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"25.331135","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"25.396186","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"25.460865","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"25.623635","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"25.746767","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"25.751295","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"25.868969","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"25.946285","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"26.013590","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"26.117019","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"26.269506","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"26.363995","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"26.487150","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"26.551946","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"26.624627","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"26.733765","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"26.859624","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"27.089755","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"27.193366","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"27.337321","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"27.470292","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"27.481197","198.52.200.39","10.0.2.15","888","TLSv1.2","Application Data, Application Data"
"27.597342","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"27.759391","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"27.882368","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"27.947357","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"28.043870","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"28.108694","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"28.179561","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"28.289478","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"28.444541","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"28.549577","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"28.753321","198.52.200.39","10.0.2.15","1111","TLSv1.2","Application Data"
"28.876129","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"29.009877","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"29.122272","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"29.247625","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"29.312492","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"29.377263","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"29.494432","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"29.559363","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"29.624611","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"29.739936","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"29.889403","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"29.982801","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"30.047309","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"30.109235","198.52.200.39","10.0.2.15","1392","TLSv1.2","Application Data, Application Data"
"30.111924","198.52.200.39","10.0.2.15","345","TLSv1.2","Application Data"
"30.231829","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"30.355148","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"30.457197","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"30.521930","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"30.601318","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"30.666165","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"30.730867","198.52.200.39","10.0.2.15","1140","TLSv1.2","Application Data, Application Data"
"30.846688","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"30.969538","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"31.037048","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
"31.152044","198.52.200.39","10.0.2.15","597","TLSv1.2","Application Data"
